# Donnee representant les scores obtenus pour les fonctions f1 a fn
207070	252428
202604	215395
208031	229113
241881	252643
195964	221373
233109	233858
229053	247790
209217	219426
217999	226216
226021	222102
221644	233545
208533	218490
242679	211332
248373	231951
232348	244243
214239	218955
222796	232836
184943	229182
227665	213008
231003	221908
247077	246284
220082	219214
247046	227600
185691	241961
221181	217792
234905	231437
220125	222956
234203	220011
225553	228768
216988	233673
207552	203583
230651	231882
228411	228979
207281	213361
201030	238649
220071	233518
228180	222023
216125	223319
226992	208342
236381	228711
215400	215324
221522	223124
220983	234473
223620	228513
209567	229209
226349	228762
233379	227545
237476	223610
236781	234890
195360	218411
211528	224368
233605	217857
241415	236237
214969	216025
217413	234403
203582	252635
234207	210483
210169	227679
212024	236877
226532	204510
225263	242854
204698	212358
240777	239886
223825	212837
230161	223301
223238	227481
225270	211661
223675	243790
226789	238512
221761	242445
219721	213298
225458	202751
205764	231830
234957	228212
219030	225129
233198	229169
220696	237258
233539	212803
229647	247949
234328	215757
221070	228412
213551	232989
222472	235500
217294	229944
234361	213044
217062	226524
233938	234511
218978	210462
235865	241103
220379	228709
210894	233528
220113	212439
240033	224521
220708	221598
235887	198221
220688	228555
205765	250454
206323	238209
239677	231636
222370	214109
219426	217254
233397	231448
243746	205398
215683	204127
186210	232980
218583	237204
205213	231939
229770	229687
241155	271970
210430	209114
230235	221467
224131	236358
250204	217081
201817	223544
209535	227167
219784	215300
202755	236556
201910	224503
214517	224633
234772	227404
228970	222058
204309	233918
233384	212505
220188	228015
233542	244865
238666	232058
244433	232142
212739	190931
231020	244282
227124	213798
233765	237169
208949	228358
214825	221582
237109	229473
227661	256494
224570	242908
201417	231066
227266	234943
222565	212033
208793	227885
239920	244155
221240	233983
218370	207814
236160	237110
219016	231930
227978	246001
206282	206178
234009	218898
228104	215914
209434	221400
223966	237203
226552	208636
230357	201605
234270	209048
234309	238589
229205	255068
217607	233480
220900	236687
198404	237865
201641	224354
226543	216719
228952	237412
237473	212113
211134	232908
211682	239777
229162	222918
228257	225982
222203	224698
210507	230351
252264	213175
221383	220696
223593	216311
210935	224787
224870	221882
201976	237616
243748	245653
223124	230804
226959	209079
229764	185283
218706	221090
207318	227412
230390	220637
208789	214441
229872	196070
241685	198042
241500	225845
213379	238710
219486	206833
227003	219925
222036	231469
216671	237614
229894	232036
232958	208156
234211	248649
229068	208069
202821	231708
203417	217821
225212	205237
222275	212426
212589	197439
231786	229130
240809	227008
203513	221096
228120	216056
223607	219613
225520	215552
216751	217098
225401	217210
231535	211265
211652	216041
209874	218401
218779	228254
198483	246666
226673	251188
232268	231518
246617	216907
202912	203585
223394	231543
220163	215465
225696	250278
248055	232551
208207	219228
213832	241224
209830	244735
233844	207684
198291	194240
241269	217014
230353	217671
253454	223524
217588	220513
223394	233015
209612	219191
208866	218316
239358	229048
210778	201792
226909	242620
233673	216945
233416	241308
220263	225191
214121	232641
238165	237738
223787	230934
215175	209008
195921	239879
224306	223382
218898	218608
240296	205656
225128	239385
207238	222916
210693	248321
250172	226438
236949	210356
233890	221972
203773	217076
234272	211403
229424	250257
242460	231104
219739	223753
204810	244601
213990	214871
209850	237447
217080	227568
235502	235486
236950	234942
207367	238983
214017	208791
239111	222426
245502	216725
218202	239609
213163	228510
218464	235327
229566	217350
239932	213190
222066	207744
219605	205001
241361	218060
224311	220935
194492	227248
240566	216726
245128	227176
239584	231102
227553	227850
204196	241308
219044	227944
219931	214589
223203	242117
241848	233110
237383	201109
243221	218072
230266	247578
196128	223052
215640	230153
218209	218535
232132	230250
205546	227243
225685	199940
218215	226382
239687	243761
235243	242499
217346	216852
219430	244878
238908	227167
241047	219123
217649	202556
222445	227656
238027	222084
228436	218187
239442	253859
219545	214842
233336	227062
215206	217580
235518	247831
218294	233168
226141	229986
218724	228996
225970	216116
224043	214294
216367	244807
212077	223618
220393	214361
219250	204494
238447	217919
208896	204094
229965	231508
227439	214252
237571	211504
223370	222075
222616	227903
216169	226716
200699	235354
227651	226053
224031	218429
238946	227404
225347	240423
240677	219533
238123	247555
236740	222057
225440	237073
232330	237124
219401	214579
237900	217196
248158	220707
185665	221404
213792	206459
209064	227556
225396	240957
194066	216655
221295	217213
226464	209638
258499	223728
215656	218239
214185	219140
224578	229866
243701	198447
217558	227526
204258	228754
227474	222028
221439	218839
247005	220164
225917	215885
255595	237876
231290	233205
219297	238893
217192	227365
209219	215675
221151	215427
216977	244607
219982	219677
233813	201963
234959	216026
226806	227531
234926	232553
213072	221880
224636	261043
214929	217600
183695	220631
235228	256382
213865	233469
227679	224644
208633	220009
226107	228976
216283	222079
210525	227898
203842	227869
224563	232848
238324	231459
238604	231861
235474	205339
220525	212721
206925	200808
219675	210856
199398	222919
221393	232373
240284	228420
234077	245039
228110	203712
218487	227922
210497	232653
226513	233077
224267	224304
220567	234901
218634	244592
186892	215649
221910	215386
231152	206580
208922	221503
237644	224625
234176	236884
234031	226708
216261	194764
225684	226714
223149	240064
230035	229391
210397	206358
228848	244859
210584	227601
230746	221082
215232	214137
244887	243632
236922	240284
205338	194946
226741	228264
205081	222909
205371	209866
232354	207810
226237	207340
234552	226685
209109	244285
222878	214216
220298	241165
218744	230541
217269	250820
231101	223353
231213	234709
217286	216483
223193	223309
219634	215213
239426	217818
220578	223961
224441	213753
221337	224876
213424	248349
222845	220232
241311	221365
226210	235092
251002	216007
230315	229321
220914	224145
213315	241435
215667	219019
203058	229332
212685	218167
220329	242594
222236	224419
237874	228785
199836	224955
231734	221881
198645	225383
251160	234910
235888	230077
232931	202780
224558	207816
227685	225259
231047	197495
244248	218648
214900	240368
222068	212064
245722	246889
224361	239184
206590	233950
215096	208590
235520	244066
241672	208169
237435	237184
227714	252257
249286	242448
213641	230954
217185	231596
217643	219529
222590	238765
211808	239754
212628	228739
237258	241219
215683	214062
217737	197457
228606	184891
222115	218967
209699	223700
210948	247211
215901	220372
219985	218914
230248	202605
234246	217898
231932	232145
228903	226628
208436	221292
230204	252142
226218	212145
234380	230463
232484	218838
